Ship Mode,Segment,Postal Code,Region,Sub-Category,Sales,Quantity,Discount,Profit per sale
1,2,33180,2,4,15.57,3,0.7,-0.8
1,2,33801,2,4,33.57,5,0.7,-0.8
3,2,44052,3,4,18.693,3,0.7,-0.8
2,1,75217,1,5,1352.3976,9,0.32,-0.4
0,2,17403,3,4,37.896,4,0.7,-0.8
0,2,19120,3,4,2.946,2,0.7,-0.7
0,2,19134,3,4,3.036,2,0.7,-0.7
0,2,19143,3,4,104.58,6,0.7,-0.8
0,2,27604,2,4,13.092,4,0.7,-0.8
0,2,32137,2,4,7.434,6,0.7,-0.9
0,2,32216,2,4,57.582,3,0.7,-0.8
0,2,37167,2,4,67.194,1,0.7,-0.8
0,2,80219,4,4,1.872,3,0.7,-0.6
0,2,85023,4,4,13.005,3,0.7,-0.8
0,2,85204,4,4,77.031,9,0.7,-0.8
1,3,81001,4,4,11.976,4,0.7,-0.8
1,3,85023,4,4,7.857,3,0.7,-0.8
0,3,19140,3,4,31.155,5,0.7,-0.8
0,3,28052,2,4,189.588,2,0.7,-0.8
0,3,33614,2,4,34.86,2,0.7,-0.8
0,2,33317,2,4,5.238,2,0.7,-0.8
0,2,60610,1,10,16.156,7,0.6,-0.8
2,1,77070,1,10,19.3,5,0.6,-0.8
2,2,78207,1,10,40.784,2,0.6,-0.8
2,3,77095,1,10,103.5,5,0.6,-0.8
0,2,60505,1,17,652.45,5,0.5,-0.7
0,2,32216,2,17,721.875,6,0.45,-0.6
0,1,61701,1,17,617.7,6,0.5,-0.7
0,2,85023,4,12,269.97,2,0.7,-1.5
1,1,38109,2,4,2.742,2,0.7,-0.8
1,1,45231,3,4,14.427,3,0.7,-0.8
3,1,81001,4,4,11.088,7,0.7,-0.8
2,1,28540,2,4,11.232,8,0.7,-0.8
2,1,45014,3,4,11.808,8,0.7,-0.8
0,1,19134,3,4,11.088,7,0.7,-0.8
0,1,19140,3,4,1.944,3,0.7,-0.6
0,1,19140,3,4,9.618,2,0.7,-0.8
0,1,28205,2,4,17.22,5,0.7,-0.8
0,1,43229,3,4,5.484,4,0.7,-0.8
0,1,45014,3,4,63.924,7,0.7,-0.8
0,1,85204,4,4,6.27,5,0.7,-0.8
1,2,28540,2,4,28.854,6,0.7,-0.8
1,2,37167,2,4,6.129,3,0.7,-0.7
1,2,45503,3,4,8.904,2,0.7,-0.8
3,2,43055,3,4,11.088,7,0.7,-0.8
0,2,32216,2,4,13.392,8,0.7,-0.8
0,2,32712,2,4,2.952,2,0.7,-0.7
0,2,37130,2,4,2.469,1,0.7,-0.9
0,2,37421,2,4,8.1,5,0.7,-0.8
0,2,85705,4,4,10.44,6,0.7,-0.8
1,3,44105,3,4,8.7,5,0.7,-0.7
0,3,32771,2,4,4.842,3,0.7,-0.9
0,3,33311,2,4,28.752,8,0.7,-0.8
0,3,33614,2,4,45.66,5,0.7,-0.8
0,3,85345,4,4,4.536,7,0.7,-0.7
0,3,85705,4,4,4.938,2,0.7,-0.9
1,1,19134,3,4,6.48,4,0.7,-0.8
1,1,19143,3,4,37.764,6,0.7,-0.8
0,1,97477,4,5,217.764,6,0.7,-1.8
1,1,43615,3,4,4.86,3,0.7,-0.9
1,1,45231,3,4,2.628,2,0.7,-0.8
1,1,85023,4,4,54.792,6,0.7,-0.8
1,1,85254,4,4,32.34,10,0.7,-0.8
3,1,43229,3,4,18.264,2,0.7,-0.8
3,1,85023,4,4,8.226,3,0.7,-0.8
3,1,85301,4,4,9.702,3,0.7,-0.8
2,1,19120,3,4,78.759,9,0.7,-0.8
2,1,19134,3,4,18.588,2,0.7,-0.8
2,1,37604,2,4,86.058,7,0.7,-0.8
2,1,85204,4,4,20.724,2,0.7,-0.8
0,1,19140,3,4,31.086,3,0.7,-0.8
0,1,19140,3,4,631.176,4,0.7,-0.8
0,1,28205,2,4,27.396,3,0.7,-0.8
0,1,28314,2,4,28.782,6,0.7,-0.8
0,1,28540,2,4,14.301,7,0.7,-0.7
0,1,32303,2,4,8.226,3,0.7,-0.8
0,1,32839,2,4,4.086,2,0.7,-0.8
0,1,33614,2,4,43.188,4,0.7,-0.8
0,1,37604,2,4,2.508,2,0.7,-0.8
0,1,43055,3,4,3.438,2,0.7,-0.9
0,1,43130,3,4,8.856,6,0.7,-0.7
0,1,43229,3,4,13.71,5,0.7,-0.8
0,1,43402,3,4,5.553,3,0.7,-0.8
0,1,44107,3,4,10.782,3,0.7,-0.8
0,1,44312,3,4,2.286,2,0.7,-0.9
0,1,45373,3,4,10.332,3,0.7,-0.8
0,1,80013,4,4,1.08,2,0.7,-1.0
0,1,80013,4,4,18.882,3,0.7,-0.8
0,1,85023,4,4,946.764,6,0.7,-0.8
0,1,97206,4,4,1.08,2,0.7,-1.0
1,1,43017,3,12,479.988,4,0.7,-0.9
1,2,19013,3,4,8.595,5,0.7,-0.7
0,2,17403,3,4,38.088,4,0.7,-0.8
0,2,19134,3,4,3.762,3,0.7,-0.8
0,2,19134,3,4,9.522,1,0.7,-0.8
0,2,19140,3,4,6.888,2,0.7,-0.8
0,2,19143,3,4,24.588,2,0.7,-0.8
0,2,28540,2,4,39.879,7,0.7,-0.8
0,2,32216,2,4,1.167,1,0.7,-0.9
0,2,32216,2,4,10.38,2,0.7,-0.8
0,2,33710,2,4,18.264,2,0.7,-0.8
0,2,37130,2,4,6.336,4,0.7,-0.8
0,2,37620,2,4,38.088,4,0.7,-0.8
0,2,37620,2,4,157.794,1,0.7,-0.8
0,2,97477,4,4,14.301,7,0.7,-0.7
1,3,19013,3,4,18.588,2,0.7,-0.8
2,3,28205,2,4,27.882,3,0.7,-0.8
2,3,33319,2,4,3.444,1,0.7,-0.9
0,3,19120,3,4,2.043,1,0.7,-0.5
0,3,19120,3,4,29.718,6,0.7,-0.8
0,3,19140,3,4,10.332,3,0.7,-0.8
0,3,19143,3,4,25.176,4,0.7,-0.8
0,3,27893,2,4,7.38,5,0.7,-0.7
0,3,33021,2,4,15.57,3,0.7,-0.8
0,3,33614,2,4,3.762,3,0.7,-0.8
0,3,43229,3,4,12.957,7,0.7,-0.8
0,3,80027,4,4,8.964,6,0.7,-0.8
0,3,80027,4,4,21.594,2,0.7,-0.8
0,3,85023,4,4,28.485,5,0.7,-0.8
0,1,97477,4,4,22.638,7,0.7,-0.8
1,1,76106,1,10,1.988,1,0.6,-0.6
3,1,75217,1,10,131.376,6,0.6,-0.8
0,1,60653,1,10,10.984,2,0.6,-0.8
0,1,77041,1,10,21.968,4,0.6,-0.8
0,2,76017,1,10,12.544,7,0.6,-0.8
2,3,60653,1,10,14.224,2,0.6,-0.8
3,1,19120,3,4,0.852,1,0.7,-1.2
2,1,19134,3,4,4.896,3,0.7,-0.7
2,1,43229,3,4,32.07,5,0.7,-0.7
2,1,60610,1,10,4.044,3,0.6,-0.8
2,1,80013,4,4,4.896,3,0.7,-0.7
0,1,19140,3,4,8.001,7,0.7,-0.8
0,1,32174,2,4,2.808,3,0.7,-0.8
0,1,33614,2,4,38.19,5,0.7,-0.8
0,1,77340,1,10,76.728,3,0.6,-0.8
0,1,80013,4,4,36.882,3,0.7,-0.8
0,1,97030,4,4,26.352,8,0.7,-0.7
1,2,19134,3,4,2.502,3,0.7,-0.8
2,2,32216,2,4,4.419,3,0.7,-0.7
0,2,19134,3,4,2.655,1,0.7,-0.8
0,2,19140,3,4,2.202,2,0.7,-1.0
0,2,33180,2,4,1.869,1,0.7,-0.6
0,2,37130,2,4,3.264,2,0.7,-0.7
0,2,37620,2,4,2.808,3,0.7,-0.8
0,2,43229,3,4,6.528,4,0.7,-0.8
0,2,43615,3,4,166.92,13,0.7,-0.8
0,2,60623,1,10,12.132,9,0.6,-0.7
0,2,80906,4,4,1.938,2,0.7,-0.6
1,3,19013,3,4,4.896,3,0.7,-0.7
1,3,44107,3,4,76.776,4,0.7,-0.8
3,3,19120,3,4,4.842,3,0.7,-0.7
0,3,80906,4,4,3.108,2,0.7,-0.7
0,1,33311,2,17,957.5775,5,0.45,-0.4
1,1,27707,2,4,6.048,7,0.7,-0.7
1,1,43017,3,4,3.798,2,0.7,-0.8
1,1,43017,3,4,19.776,4,0.7,-0.8
2,2,45373,3,5,482.94,6,0.5,-0.8
2,1,44312,3,4,4.368,2,0.7,-0.7
0,1,19120,3,4,13.698,3,0.7,-0.8
0,1,32216,2,4,12.828,2,0.7,-0.8
0,1,33142,2,4,12.294,1,0.7,-0.8
0,1,33178,2,4,1.872,2,0.7,-0.6
0,1,33178,2,4,38.52,3,0.7,-0.8
0,1,44256,3,4,19.242,3,0.7,-0.7
0,1,80020,4,4,8.736,4,0.7,-0.7
0,1,80219,4,4,6.783,7,0.7,-0.8
0,1,85023,4,4,9.345,5,0.7,-0.8
0,1,85705,4,4,8.16,5,0.7,-0.8
0,1,97301,4,4,6.456,4,0.7,-0.8
1,2,32137,2,4,9.81,5,0.7,-0.8
0,2,19120,3,4,2.556,3,0.7,-0.8
0,2,19134,3,4,2.724,2,0.7,-0.8
0,2,19134,3,4,64.2,5,0.7,-0.8
0,1,10011,3,17,1018.104,4,0.4,-0.4
0,2,32216,2,4,68.742,9,0.7,-0.7
0,2,32303,2,4,5.607,3,0.7,-0.8
0,2,32725,2,4,5.184,6,0.7,-0.8
0,2,43130,3,4,2.907,3,0.7,-0.7
0,2,45503,3,4,12.828,2,0.7,-0.8
0,2,97224,4,4,5.022,1,0.7,-0.8
0,2,97504,4,4,9.762,2,0.7,-0.8
1,3,33142,2,4,3.744,4,0.7,-0.9
1,3,45373,3,4,14.832,3,0.7,-0.7
0,2,80219,4,5,242.352,8,0.7,-1.6
0,3,19140,3,4,12.294,1,0.7,-0.8
0,3,32712,2,4,9.888,2,0.7,-0.8
0,3,37075,2,4,4.338,3,0.7,-0.7
0,3,43229,3,4,7.488,8,0.7,-0.7
3,1,19143,3,4,2.946,2,0.7,-0.7
0,1,38109,2,4,2.946,2,0.7,-0.7
2,2,37064,2,4,2.946,2,0.7,-0.7
0,3,19120,3,4,5.892,4,0.7,-0.7
1,2,85023,4,5,209.979,7,0.7,-1.8
0,2,11561,3,17,991.764,3,0.4,-0.4
2,3,19143,3,17,815.292,9,0.4,-0.5
0,2,19140,3,12,482.34,4,0.7,-0.8
0,1,94122,4,17,2003.52,6,0.2,-0.2
1,1,85254,4,5,181.47,5,0.7,-1.8
3,2,19143,3,12,341.991,3,0.7,-1.0
2,1,77036,1,5,2396.2656,4,0.32,-0.2
0,3,97477,4,17,564.195,3,0.5,-0.6
0,1,60090,1,17,601.47,3,0.5,-0.6
0,1,60610,1,10,64.96,5,0.6,-0.7
0,1,77070,1,10,3.984,2,0.6,-0.8
2,2,78415,1,10,9.96,5,0.6,-0.8
1,1,18018,3,4,1369.764,6,0.7,-0.7
1,1,85023,4,4,2.025,1,0.7,-0.5
3,1,43229,3,4,5.193,3,0.7,-0.6
3,1,43229,3,4,6.732,6,0.7,-0.6
3,1,85281,4,4,3.366,3,0.7,-0.6
3,1,85345,4,4,67.86,6,0.7,-0.7
2,1,19134,3,4,20.724,2,0.7,-0.7
2,1,37042,2,4,1598.058,7,0.7,-0.7
2,1,85023,4,4,4.752,2,0.7,-0.7
0,1,32216,2,4,1.365,1,0.7,-0.8
0,1,33710,2,4,18.336,2,0.7,-0.7
0,1,37211,2,4,1369.764,6,0.7,-0.7
0,1,44221,3,4,18.528,4,0.7,-0.7
0,1,85301,4,4,72.588,2,0.7,-0.7
1,2,45231,3,4,18.432,8,0.7,-0.7
0,1,80219,4,16,1332.496,2,0.2,-0.3
1,2,97756,4,4,88.074,7,0.7,-0.7
2,2,28806,2,4,19.008,8,0.7,-0.7
2,2,33319,2,4,254.058,7,0.7,-0.7
0,2,19134,3,14,23.988,2,0.4,-0.7
0,2,27405,2,4,4.095,3,0.7,-0.8
0,2,28205,2,4,18.648,7,0.7,-0.7
0,2,37211,2,4,31.086,3,0.7,-0.7
0,2,85204,4,4,72.588,2,0.7,-0.7
0,3,28205,2,4,50.454,6,0.7,-0.7
0,3,44105,3,4,33.93,3,0.7,-0.7
1,1,19140,3,4,3.882,2,0.7,-0.8
1,1,19140,3,4,18.312,4,0.7,-0.7
1,1,32503,2,4,2.214,3,0.7,-0.5
1,1,33433,2,4,39.936,4,0.7,-0.7
3,1,81001,4,4,25.164,2,0.7,-0.7
2,1,33178,2,4,505.176,4,0.7,-0.7
2,1,33311,2,4,7.764,4,0.7,-0.7
2,1,44221,3,4,2.214,3,0.7,-0.5
0,1,19120,3,4,6.294,1,0.7,-0.7
0,1,19143,3,4,11.673,3,0.7,-0.7
0,1,19143,3,4,13.194,2,0.7,-0.7
0,1,33024,2,4,3.882,2,0.7,-0.8
0,1,33178,2,4,64.2,5,0.7,-0.7
0,1,43130,3,4,456.588,2,0.7,-0.7
0,1,80020,4,4,19.968,2,0.7,-0.7
0,1,85023,4,4,19.194,7,0.7,-0.7
1,2,43229,3,4,11.76,5,0.7,-0.7
1,2,45503,3,4,11.22,10,0.7,-0.7
1,2,85705,4,4,38.388,14,0.7,-0.7
2,2,19134,3,4,1.941,1,0.7,-0.6
2,2,19134,3,4,23.16,5,0.7,-0.7
0,2,19134,3,4,26.388,4,0.7,-0.7
0,2,19143,3,4,13.896,3,0.7,-0.7
0,2,32839,2,4,6.642,9,0.7,-0.7
0,2,38109,2,4,11.673,3,0.7,-0.7
0,2,80134,4,4,22.62,2,0.7,-0.7
0,2,80219,4,4,36.624,8,0.7,-0.7
1,3,19143,3,4,1141.47,5,0.7,-0.7
1,3,97301,4,4,45.24,4,0.7,-0.7
2,3,33021,2,4,11.52,5,0.7,-0.7
0,3,19143,3,4,10.428,4,0.7,-0.7
0,3,19143,3,4,18.312,4,0.7,-0.7
0,3,33614,2,4,5.328,2,0.7,-0.8
0,3,37075,2,4,11.88,5,0.7,-0.7
0,3,45503,3,4,69.888,7,0.7,-0.7
0,3,85345,4,4,9.156,2,0.7,-0.7
0,3,97206,4,4,5.682,1,0.7,-0.8
0,1,28540,2,17,945.036,6,0.4,-0.4
0,2,2038,3,17,1488.424,7,0.3,-0.3
3,1,10011,3,17,1044.63,5,0.4,-0.3
2,2,28205,2,17,876.3,10,0.4,-0.4
3,1,10024,3,17,1090.782,7,0.4,-0.3
1,1,62521,1,10,61.544,7,0.6,-0.7
2,1,75217,1,10,30.56,5,0.6,-0.7
0,1,60610,1,10,8.792,1,0.6,-0.7
0,2,45373,3,14,23.976,4,0.4,-0.7
0,2,76017,1,10,6.096,3,0.6,-0.7
2,3,77070,1,10,6.984,2,0.6,-0.8
0,3,60653,1,10,2.032,1,0.6,-0.5
1,1,61032,1,10,10.476,3,0.6,-0.7
2,3,60174,1,10,51.756,3,0.6,-0.7
0,1,37211,2,12,649,2,0.5,-0.5
0,3,60653,1,17,480.96,3,0.5,-0.6
0,1,10701,3,17,836.592,8,0.4,-0.4
1,3,97301,4,17,377.45,5,0.5,-0.7
2,3,45503,3,14,15.588,2,0.4,-0.7
0,1,60610,1,10,6.464,1,0.6,-0.7
0,2,77070,1,10,51.712,8,0.6,-0.7
0,2,78745,1,12,1439.982,3,0.4,-0.2
0,2,33801,2,17,562.2925,7,0.45,-0.5
2,2,77036,1,12,2519.958,7,0.4,-0.2
3,1,77036,1,10,6.688,4,0.6,-0.6
0,1,60076,1,10,32.952,6,0.6,-0.7
2,1,77095,1,10,23.976,3,0.6,-0.6
1,1,97206,4,12,179.991,3,0.7,-1.5
0,1,75217,1,10,31.776,3,0.6,-0.6
1,2,77041,1,10,9.708,3,0.6,-0.7
0,2,78415,1,10,39.96,5,0.6,-0.7
2,2,19601,3,5,521.96,4,0.5,-0.5
0,3,60653,1,10,23.976,3,0.6,-0.6
0,1,38301,2,17,934.956,6,0.4,-0.3
0,1,19140,3,14,23.988,2,0.4,-0.6
0,3,33614,2,17,620.6145,3,0.45,-0.4
2,1,75034,1,10,30.336,6,0.6,-0.6
0,1,78207,1,10,17.496,3,0.6,-0.6
2,2,78666,1,10,10.332,3,0.6,-0.6
0,1,80906,4,17,364.95,5,0.5,-0.7
2,1,80013,4,5,145.764,6,0.7,-1.8
0,2,44256,3,5,452.45,5,0.5,-0.6
2,1,44105,3,5,301.47,3,0.5,-0.8
0,1,80525,4,5,180.588,2,0.7,-1.4
0,2,44107,3,17,661.176,2,0.4,-0.4
0,1,19143,3,17,853.092,6,0.4,-0.3
0,1,60090,1,10,14.136,2,0.6,-0.6
0,1,79907,1,10,63.552,6,0.6,-0.6
1,2,77036,1,10,21.204,3,0.6,-0.6
0,1,77036,1,5,956.6648,7,0.32,-0.3
1,2,76017,1,10,21.184,2,0.6,-0.6
0,2,77340,1,5,956.6648,7,0.32,-0.3
0,3,60174,1,10,8.736,3,0.6,-0.6
0,2,85705,4,17,455.97,6,0.5,-0.5
0,1,90045,4,17,1335.68,4,0.2,-0.2
2,1,19134,3,5,349.965,7,0.5,-0.7
1,1,60610,1,10,24.288,3,0.6,-0.6
3,1,75217,1,10,16.192,2,0.6,-0.6
0,2,60653,1,10,1.892,1,0.6,-0.6
0,2,77070,1,10,127.88,5,0.6,-0.6
0,2,14609,3,17,376.866,3,0.4,-0.6
0,3,19143,3,5,352.45,5,0.5,-0.6
2,1,60505,1,17,268.935,3,0.5,-0.8
0,1,19120,3,5,301.47,3,0.5,-0.7
1,1,85204,4,17,393.165,3,0.5,-0.6
0,1,85023,4,17,393.165,3,0.5,-0.6
2,2,33319,2,16,961.48,5,0.2,-0.3
0,1,77041,1,12,998.85,5,0.4,-0.3
3,1,77041,1,10,7.88,5,0.6,-0.6
0,2,43229,3,5,302.45,5,0.5,-0.7
3,2,27217,2,17,630.024,4,0.4,-0.4
0,1,75701,1,10,82.524,3,0.6,-0.5
0,1,77041,1,10,11.376,3,0.6,-0.6
0,2,94110,4,17,1421.664,6,0.2,-0.2
1,2,27405,2,17,523.764,3,0.4,-0.4
2,2,19143,3,17,523.764,3,0.4,-0.4
2,1,85204,4,5,127.764,6,0.7,-1.6
1,2,80219,4,5,90.882,3,0.7,-2.2
3,3,44060,3,17,344.22,2,0.4,-0.6
0,1,97477,4,17,277.5,4,0.5,-0.7
0,1,61701,1,10,41.552,2,0.6,-0.5
0,1,62521,1,10,7.692,1,0.6,-0.6
0,2,77041,1,10,21.936,2,0.6,-0.5
3,1,60076,1,10,56.328,3,0.6,-0.5
0,1,79109,1,10,23.076,3,0.6,-0.5
0,2,61604,1,10,2.96,2,0.6,-0.4
0,3,85234,4,17,386.91,9,0.5,-0.5
0,2,60623,1,10,94.428,3,0.6,-0.5
1,1,60653,1,10,22.608,3,0.6,-0.5
1,1,77571,1,10,14,4,0.6,-0.5
0,1,60610,1,10,10.776,3,0.6,-0.5
0,1,60089,1,17,355.455,3,0.5,-0.6
0,1,80134,4,5,102.018,7,0.7,-1.9
2,2,60505,1,10,60.288,8,0.6,-0.5
0,2,60610,1,10,34.504,2,0.6,-0.5
0,2,60653,1,10,22.608,3,0.6,-0.5
0,3,75081,1,10,22.608,3,0.6,-0.5
0,3,78577,1,10,22.608,3,0.6,-0.5
3,1,79424,1,10,25.16,5,0.6,-0.5
0,3,90004,4,17,1004.976,6,0.2,-0.2
1,1,60016,1,17,292.1,4,0.5,-0.6
0,1,75217,1,17,933.408,4,0.3,-0.2
0,1,19120,3,12,206.991,3,0.7,-0.9
2,1,97477,4,17,275.49,1,0.5,-0.7
2,1,79907,1,17,913.43,5,0.3,-0.2
1,1,19140,3,12,241.17,2,0.7,-0.8
0,1,45503,3,5,299.975,5,0.5,-0.6
3,1,60610,1,10,17.496,9,0.6,-0.5
0,2,78415,1,10,58.36,5,0.6,-0.5
0,1,60653,1,10,14.56,5,0.6,-0.5
0,1,77070,1,10,16.192,2,0.6,-0.5
2,1,77036,1,10,8.752,4,0.6,-0.5
0,2,32216,2,17,383.438,4,0.45,-0.5
1,1,43055,3,12,224.937,3,0.7,-0.8
0,1,19140,3,16,769.184,4,0.2,-0.3
1,1,80219,4,17,218.75,2,0.5,-0.8
0,1,77036,1,17,863.128,8,0.3,-0.2
0,1,33024,2,17,375.4575,3,0.45,-0.5
2,1,60610,1,10,11.688,3,0.6,-0.5
2,1,60653,1,10,4.712,2,0.6,-0.5
1,1,11572,3,17,400.032,2,0.4,-0.4
1,1,10024,3,17,382.806,9,0.4,-0.4
1,2,60477,1,10,22.288,7,0.6,-0.5
2,2,77036,1,10,9.552,3,0.6,-0.5
0,2,75150,1,10,6.368,2,0.6,-0.5
0,2,77095,1,10,7.068,3,0.6,-0.5
2,3,77070,1,10,9.552,3,0.6,-0.5
0,3,77506,1,10,24.7,5,0.6,-0.5
1,1,80027,4,5,89.991,3,0.7,-1.8
0,1,62521,1,10,32.064,3,0.6,-0.5
0,1,75220,1,10,44.46,5,0.6,-0.5
2,3,77070,1,10,5.344,4,0.6,-0.4
0,1,75023,1,17,890.841,3,0.3,-0.2
0,1,19134,3,16,666.248,1,0.2,-0.3
0,1,28205,2,17,472.518,3,0.4,-0.4
1,2,37918,2,17,328.59,3,0.4,-0.5
3,2,43229,3,17,328.59,3,0.4,-0.5
0,1,80906,4,5,69.576,4,0.7,-2.1
0,3,45503,3,17,330.588,1,0.4,-0.5
1,1,38109,2,17,370.62,3,0.4,-0.4
1,2,60623,1,10,22.752,6,0.6,-0.4
0,1,19120,3,17,350.352,4,0.4,-0.4
2,2,77036,1,5,781.864,10,0.32,-0.2
2,1,85204,4,17,182.55,2,0.5,-0.8
2,1,77070,1,17,401.59,2,0.3,-0.4
0,1,60623,1,17,219.075,3,0.5,-0.6
0,1,2038,3,17,700.056,3,0.3,-0.2
0,2,97477,4,5,72.588,2,0.7,-1.8
0,1,78207,1,17,637.896,3,0.3,-0.3
1,2,2920,3,17,637.896,3,0.3,-0.3
2,2,78501,1,6,56.686,1,0.3,-0.4
0,1,60035,1,5,384.944,4,0.3,-0.4
0,2,77095,1,10,22.38,3,0.6,-0.4
1,1,45014,3,17,409.59,3,0.4,-0.4
0,2,10024,3,17,613.908,3,0.4,-0.3
0,2,76017,1,17,1218.735,5,0.3,-0.2
0,2,77095,1,12,559.71,3,0.4,-0.3
3,1,43302,3,6,70.686,1,0.3,-0.4
0,2,19134,3,6,141.372,2,0.3,-0.4
2,1,60610,1,17,177.225,5,0.5,-0.7
0,2,97756,4,17,177.225,5,0.5,-0.7
1,1,19143,3,6,786.744,4,0.3,-0.4
0,1,60610,1,17,214.95,5,0.5,-0.6
0,2,10011,3,17,481.176,2,0.4,-0.3
0,3,77070,1,6,275.058,3,0.3,-0.4
0,1,77041,1,10,2.328,2,0.6,-0.5
2,2,77041,1,10,2.328,2,0.6,-0.5
2,2,10011,3,17,313.176,2,0.4,-0.4
0,2,10024,3,17,313.176,2,0.4,-0.4
0,2,76106,1,5,623.4648,7,0.32,-0.2
0,1,76017,1,17,918.785,5,0.3,-0.2
0,2,19140,3,17,337.176,2,0.4,-0.4
1,2,60653,1,5,825.174,9,0.3,-0.2
0,1,10024,3,17,330.588,1,0.4,-0.4
0,2,10011,3,17,384.768,2,0.4,-0.3
0,1,77070,1,6,211.246,2,0.3,-0.4
2,3,60653,1,6,569.058,3,0.3,-0.4
2,3,77070,1,6,379.372,2,0.3,-0.4
0,1,33311,2,17,331.023,7,0.45,-0.4
0,2,77095,1,5,369.1992,3,0.32,-0.4
0,1,60623,1,10,5.584,2,0.6,-0.4
0,1,77340,1,17,609.98,4,0.3,-0.2
0,1,94110,4,17,1004.024,7,0.2,-0.2
2,1,44105,3,6,181.986,2,0.3,-0.4
2,1,77095,1,10,5.312,2,0.6,-0.4
2,1,77705,1,10,8.624,7,0.6,-0.4
0,2,19134,3,17,373.47,5,0.4,-0.3
0,1,60653,1,6,181.986,2,0.3,-0.4
0,1,79109,1,6,366.744,4,0.3,-0.3
1,2,77041,1,10,4.928,4,0.6,-0.3
3,2,43229,3,6,458.43,5,0.3,-0.4
0,2,33614,2,12,265.475,1,0.5,-0.5
2,1,33178,2,17,174.0585,3,0.45,-0.7
1,1,10035,3,5,883.92,5,0.2,-0.2
0,2,61604,1,10,7.968,3,0.6,-0.3
0,2,77041,1,6,454.965,5,0.3,-0.3
3,1,10009,3,17,464.292,9,0.4,-0.3
1,3,45373,3,17,455.97,5,0.4,-0.3
2,3,3820,3,17,1053.164,4,0.3,-0.1
0,3,61761,1,6,366.744,4,0.3,-0.3
0,1,45014,3,17,273.06,2,0.4,-0.4
2,3,43130,3,17,215.148,2,0.4,-0.5
0,1,97206,4,5,66.294,1,0.7,-1.6
0,3,10035,3,17,344.22,2,0.4,-0.3
1,1,77041,1,10,75.384,9,0.6,-0.3
2,1,60610,1,10,7.76,1,0.6,-0.3
0,1,75007,1,10,25.128,3,0.6,-0.3
0,3,33614,2,17,233.86,2,0.45,-0.5
0,1,19134,3,6,71.246,2,0.3,-0.3
2,2,60653,1,6,106.869,3,0.3,-0.3
0,2,77803,1,6,528.43,5,0.3,-0.3
2,1,60201,1,6,258.279,3,0.3,-0.3
2,1,60540,1,6,602.651,7,0.3,-0.3
2,1,77070,1,6,107.772,2,0.3,-0.3
2,1,78207,1,6,105.686,1,0.3,-0.3
0,1,19120,3,6,172.186,2,0.3,-0.3
0,1,19140,3,6,215.544,4,0.3,-0.3
0,1,77095,1,6,107.772,2,0.3,-0.3
1,2,43229,3,6,317.058,3,0.3,-0.3
0,2,77070,1,6,344.372,4,0.3,-0.3
0,3,19140,3,6,344.372,4,0.3,-0.3
0,3,19140,3,6,458.43,5,0.3,-0.3
0,3,60126,1,6,634.116,6,0.3,-0.3
2,2,10024,3,17,313.722,3,0.4,-0.4
2,1,80027,4,17,145.98,2,0.5,-0.7
0,1,60623,1,17,145.98,2,0.5,-0.7
2,2,90036,4,17,1322.352,3,0.2,-0.1
2,1,80122,4,5,72.294,1,0.7,-1.4
0,1,91767,4,17,710.832,3,0.2,-0.2
0,1,75023,1,12,418.8,2,0.4,-0.3
1,1,19140,3,6,113.372,2,0.3,-0.3
2,1,77095,1,6,56.686,1,0.3,-0.3
1,1,19140,3,14,83.988,2,0.4,-0.3
1,1,44312,3,15,221.024,2,0.2,-0.3
2,1,17602,3,15,221.024,2,0.2,-0.3
2,1,19134,3,14,82.8,2,0.4,-0.3
2,1,19134,3,14,124.2,3,0.4,-0.3
0,1,75023,1,17,974.988,4,0.3,-0.1
2,1,44240,3,14,107.982,3,0.4,-0.3
2,1,45373,3,14,1022.97,5,0.4,-0.3
2,1,77036,1,15,131.136,4,0.2,-0.3
0,1,37075,2,15,218.352,3,0.2,-0.3
0,1,38109,2,15,72.784,1,0.2,-0.3
0,1,43229,3,14,107.982,3,0.4,-0.3
0,1,44105,3,15,331.536,3,0.2,-0.3
0,1,44312,3,14,323.982,3,0.4,-0.3
0,1,60505,1,15,221.024,2,0.2,-0.3
0,1,60610,1,15,72.784,1,0.2,-0.3
0,1,75023,1,15,509.488,7,0.2,-0.3
0,1,75061,1,15,12.672,3,0.2,-0.3
0,1,75217,1,9,15.072,4,0.2,-0.3
0,1,92024,4,14,38.24,4,0.2,-0.3
0,1,97224,4,15,669.08,5,0.2,-0.3
1,2,37918,2,15,98.352,3,0.2,-0.3
3,2,43055,3,14,370.782,3,0.4,-0.3
2,2,19134,3,15,552.56,5,0.2,-0.3
2,2,60623,1,15,97.984,2,0.2,-0.3
0,3,77041,1,5,300.5328,2,0.32,-0.4
0,2,43229,3,14,36.738,1,0.4,-0.3
0,2,43229,3,14,179.94,2,0.4,-0.3
0,2,60653,1,15,331.536,3,0.2,-0.3
0,2,80219,4,14,57.36,6,0.2,-0.3
0,2,90004,4,14,31.984,2,0.2,-0.3
0,2,95823,4,14,31.984,2,0.2,-0.3
1,3,97301,4,14,28.68,3,0.2,-0.3
0,3,18103,3,15,663.072,6,0.2,-0.3
0,3,19143,3,14,1499.97,5,0.4,-0.3
